T0 t0
-3.33319 81.9905
-1.29212 631.23
-0.858956 973.442
-2.3971 209.075
3.68175 91266.6
4.07359 135048
-0.434102 1488.75
0.907136 5692.64
1.07111 6706.96
1.504 10340.2
5.51738 572162
-6.32227 4.1269
4.36408 180571
0.792022 5073.65
0.36223 3301.14
0.867311 5470.39
1.08793 6820.73
0.989654 6182.32
1.23759 7921.92
5.03919 354684
1.95298 16200.1
-0.753683 1081.51
-2.15865 265.376
2.72136 34931.9
0.938307 5872.89
1.12082 7048.81
-0.485471 1414.21
-2.44162 199.972
-0.893254 940.622
0.318323 3159.34
0.847397 5362.53
0.898235 5642.2
3.17359 54906.1
2.8265 38804.5
-3.297 85.0124
4.69391 251125
-0.38443 1564.57
-1.04698 806.587
3.86428 109543
1.1264 7088.26
4.61832 232842
2.74075 35615.6
-3.79923 51.4475
-3.98031 42.9261
1.15813 7316.78
4.28286 166484
-1.49199 516.877
-2.76301 145.007
3.59436 83629.5
0.631058 4319.31
0.364806 3309.66
0.144218 2654.5
0.793433 5080.82
1.69628 12532.4
-0.300785 1701.06
-0.395769 1546.93
-1.34928 596.166
1.62359 11653.8
1.91189 15547.9
0.954672 5969.78
5.22839 428561
3.36 66157.7
-3.75841 53.591
1.65817 12063.8
1.47207 10015.2
4.31833 172495
-0.201875 1877.92
1.63465 11783.4
1.77654 13579.8
3.13592 52876.4
-2.20057 254.481
2.74824 35883.6
-1.59823 464.779
1.17119 7412.96
3.48125 74685.4
1.75215 13252.5
-1.11743 751.723
1.88089 15073.4
-0.990996 853.033
1.4843 10138.5
-0.644599 1206.16
-1.37545 580.766
4.64606 239390
0.603436 4201.64
-0.842888 989.21
-0.00336755 2290.27
-3.4229 74.9556
2.24819 21763.3
0.475269 3696.21
-0.102733 2073.64
-0.357316 1607.57
-0.694314 1147.66
-2.09064 284.05
4.57081 222039
0.26617 2998.79
4.41177 189390
2.43691 26283.7
4.16399 147824
1.35554 8913.63
-0.77661 1056.99
-2.68546 156.7
1.07725 6748.27
2.20899 20926.7
-3.33469 81.8681
-1.32878 608.508
0.113917 2575.28
0.626992 4301.79
0.0393078 2390.13
3.23964 58655.5
0.0724379 2470.64
3.40005 68860.8
-0.946964 891.434
5.24687 436552
3.70992 93874.7
0.274885 3025.04
-0.695462 1146.34
3.25251 59415.2
2.24084 21604.1
2.79587 37634.2
3.41878 70162.5
-1.45858 534.437
2.36338 24420.3
3.94613 118886
-1.35633 591.974
-2.53223 182.649
7.93083 6.39243e+06
-1.43591 546.693
-2.22634 248.007
-0.997833 847.221
0.921259 5773.61
2.19996 20738.7
0.61753 4261.28
1.91547 15603.8
4.1984 153000
-3.09008 104.555
4.02601 128772
1.28655 8319.41
5.79894 758226
2.32663 23539.3
-0.99349 850.909
0.252066 2956.79
0.61854 4265.59
1.53585 10674.8
4.34806 177700
-0.869524 963.209
1.31331 8545.05
-2.54133 180.994
-0.269263 1755.54
2.90314 41895.4
-1.03859 813.388
4.55362 218254
-3.23929 90.0625
0.233232 2901.62
2.03686 17617.6
2.8487 39675.8
-1.3397 601.903
0.518872 3860.94
0.712314 4684.94
0.922491 5780.73
1.61524 11556.8
0.470648 3679.17
-4.33732 30.0384
5.2433 434996
-3.03773 110.174
-0.140417 1996.95
3.61223 85137.4
-1.26779 646.777
0.585309 4126.17
1.43656 9665.87
-2.63859 164.22
-2.59535 171.476
0.510562 3828.99
2.52826 28797.7
3.1186 51968.7
-1.70168 419.101
7.65512 4.85204e+06
6.54933 1.60578e+06
4.54746 216913
-0.0985334 2082.37
-0.0256171 2239.88
3.25899 59801.6
2.78566 37251.8
-0.232713 1820.89
3.27111 60530.4
-1.7235 410.056
-0.780508 1052.88
0.341274 3232.68
1.95809 16283.2
2.50463 28125.2
3.15656 53979.1
1.58075 11165.1
4.50369 207624
3.74061 96799.8
-1.67003 432.578
-2.40816 206.775
-0.165794 1946.91
1.98511 16729.1
2.80729 38066.2
0.13027 2617.73
0.312478 3140.92
-1.84288 363.912
0.580763 4107.45
2.35219 24148.7
-1.82175 371.683
-5.27206 11.7957
4.55695 218981
1.19436 7586.73
0.427924 3525.29
-0.247241 1794.63
0.775313 4989.58
0.867117 5469.33
1.58645 11228.9
5.03953 354807
-2.62331 166.748
2.19434 20622.5
0.218107 2858.07
-0.202529 1876.69
4.91392 312923
2.46904 27141.8
2.7369 35479.1
3.47419 74160.6
2.0669 18154.9
3.87098 110279
1.82517 14256.5
5.05417 360038
4.13813 144051
1.1016 6914.63
2.76681 36556.2
0.491709 3757.48
1.74709 13185.7
-5.16029 13.1906
1.84666 14566.1
0.698856 4622.31
4.25607 162083
4.38495 184379
1.80253 13937.4
1.02452 6401.7
0.278249 3035.23
1.54111 10731.1
-1.30798 621.301
-0.428052 1497.78
2.4378 26307.1
3.07872 49936.8
-1.17323 710.923
-2.8553 132.224
1.43131 9615.27
0.869925 5484.71
1.80792 14012.7
-3.79248 51.7963
-1.96844 320.972
1.83985 14467.3
-4.12021 37.3222
1.6205 11617.8
0.961622 6011.42
1.17761 7460.7
5.41634 517176
-2.70369 153.869
-1.06579 791.558
0.471778 3683.33
-1.46969 528.531
2.93276 43155
0.33207 3203.07
1.24496 7980.46
4.28566 166950
-2.47749 192.926
-1.70647 417.1
2.04412 17746
5.25004 437939
5.45917 539808
2.28824 22652.7
-0.330716 1650.9
2.55439 29560.1
-0.0408663 2205.98
0.881827 5550.38
7.37636 3.67166e+06
-1.69728 420.952
4.17682 149734
2.74296 35694.8
-2.21281 251.384
0.0404394 2392.83
3.11247 51651
-1.59692 465.389
2.02818 17465.4
-3.13468 99.9943
0.737006 4802.06
1.58536 11216.6
-2.32139 225.518
3.20788 56821.7
-0.33268 1647.67
0.218297 2858.61
1.93205 15864.5
2.42209 25896.9
-1.59242 467.486
-0.32939 1653.1
-3.11295 102.192
-0.605625 1254.09
-1.09952 765.304
0.995588 6219.11
6.1888 1.11973e+06
7.19647 3.06717e+06
-0.794043 1038.73
0.106933 2557.35
1.86607 14851.6
1.11479 7006.42
1.00603 6284.39
0.501974 3796.25
-0.863265 969.257
3.24416 58921.2
4.39544 186322
0.934461 5850.34
-0.345647 1626.44
0.295862 3089.16
4.61995 233221
-0.122291 2033.48
2.22876 21344.7
-3.75775 53.6267
1.14897 7250.08
-0.415157 1517.22
2.06949 18201.9
5.36949 493505
-3.00251 114.123
-0.794074 1038.7
4.08789 136993
1.46633 9957.93
4.6393 237777
3.34848 65399.6
1.20554 7671.99
-1.19543 695.313
-0.616698 1240.29
-0.867923 964.752
-1.48843 518.722
1.21604 7753.01
2.37478 24700.4
-1.06401 792.971
1.43189 9620.82
-1.45963 533.876
1.43648 9665.07
5.36135 489501
4.16748 148342
1.31531 8562.16
1.25921 8094.99
1.95875 16293.8
2.11324 19015.9
-2.13992 270.394
2.97047 44813.4
-1.81431 374.46
-0.844153 987.959
1.06427 6661.25
1.68322 12369.8
3.1 51011.1
0.06182 2444.55
-3.01362 112.863
1.80443 13963.8
-0.757985 1076.86
1.38286 9160.48
4.1714 148924
2.31215 23200.9
1.97049 16486.3
2.12632 19266.3
3.41883 70166.1
-2.76495 144.726
4.76319 269139
-0.277287 1741.51
4.93454 319445
2.01714 17273.6
-0.361261 1601.24
0.0553105 2428.68
-0.640368 1211.27
3.00297 46293.7
2.5305 28862.3
0.094695 2526.25
2.60129 30979.6
2.69369 33978.4
0.789746 5062.12
3.65201 88592.4
-0.295683 1709.76
-6.64944 2.97531
-1.82237 371.454
2.06472 18115.4
5.05464 360207
2.29771 22868.2
0.43969 3567.02
-1.56323 481.336
-1.41234 559.73
1.42961 9598.93
3.72956 95736.1
-3.12295 101.175
2.402 25382
-1.29381 630.166
0.0308276 2369.95
4.06554 133965
0.243113 2930.44
3.70481 93396.4
1.95734 16270.9
1.11847 7032.25
-4.16492 35.6903
7.12911 2.86736e+06
5.25092 438325
-2.48998 190.53
0.455093 3622.38
3.06855 49431.7
0.403368 3439.78
-0.00538428 2285.66
2.85282 39839.5
-0.444652 1473.13
0.971876 6073.38
-0.345072 1627.37
1.55959 10931.3
-0.859585 972.83
-0.0638071 2155.95
-3.12741 100.724
3.0482 48436
0.043191 2399.43
2.80658 38039.3
-0.719749 1118.84
1.82802 14297.2
0.495225 3770.71
1.22936 7856.97
1.54817 10807.1
1.39249 9249.1
-2.34589 220.061
-0.146095 1985.65
4.19475 152442
-0.333731 1645.93
2.53132 28886.2
3.58638 82964.9
0.479912 3713.41
0.431007 3536.18
2.02811 17464.1
1.91316 15567.7
1.18252 7497.42
1.56252 10963.3
-0.188481 1903.24
4.42264 191461
0.329278 3194.14
2.89462 41540.1
0.136267 2633.48
0.181425 2755.13
1.80235 13934.7
2.87502 40733.7
6.07692 1.0012e+06
2.35673 24258.6
0.881874 5550.64
-0.444982 1472.64
-5.8651 6.51882
4.80796 281461
-2.96213 118.827
0.761634 4921.79
-0.983583 859.38
5.42969 524125
4.12331 141932
-0.175588 1927.94
3.48375 74872.7
-0.555131 1319.05
-1.02468 824.777
-2.02684 302.764
0.908791 5702.08
-4.16356 35.7386
4.88619 304367
6.65271 1.78069e+06
-1.73205 406.565
-0.775329 1058.35
2.28478 22574.4
2.52428 28683.4
-0.882457 950.832
-1.91353 339.089
-1.68231 427.301
1.09125 6843.42
0.906299 5687.88
1.49016 10198
-2.1948 255.954
1.05945 6629.24
-3.28947 85.6544
-1.16228 718.752
-1.18735 700.954
0.174863 2737.11
4.4818 203129
-1.88229 349.849
-0.490012 1407.8
0.583919 4120.43
-0.266616 1760.19
2.98078 45277.8
4.2125 155173
-1.37542 580.782
3.09373 50692
1.77453 13552.5
-0.122543 2032.97
0.828885 5264.17
4.92765 317251
-2.00314 310.024
0.856434 5411.21
-1.44877 539.704
-4.04724 40.1474
3.19201 55927.4
1.97775 16606.4
-4.13858 36.6427
7.01389 2.55531e+06
1.84972 14610.8
9.7129 3.79849e+07
1.34959 8860.75
5.31479 467234
1.73677 13050.3
5.38815 502800
-1.70839 416.299
-0.767691 1066.46
1.5103 10405.6
2.22398 21242.8
0.095255 2527.66
0.820225 5218.78
1.80147 13922.5
-0.826538 1005.52
0.378853 3356.48
-1.60785 460.329
-1.46922 528.78
0.824496 5241.12
2.37608 24732.6
-1.32125 613.113
-0.977665 864.481
-0.33549 1643.04
-1.24115 664.244
-1.7529 398.178
-0.0635916 2156.42
-1.15337 725.185
-4.48498 25.9148
-1.73821 404.069
-5.97035 5.86759
-0.531405 1350.71
-1.72851 408.008
-1.15077 727.071
3.5515 80121.2
-0.411438 1522.88
-1.62572 452.177
-2.16147 264.628
0.288577 3066.74
0.632594 4325.95
2.33643 23771
-3.80504 51.1495
-2.63167 165.359
3.68863 91897.4
-3.3552 80.2053
3.16971 54693.8
3.84624 107585
-1.51679 504.215
-2.96935 117.972
2.70709 34437
0.778649 5006.25
2.02176 17353.6
0.124726 2603.26
-1.2071 687.248
5.36012 488899
-0.240601 1806.58
5.02646 350199
0.252544 2958.21
3.08212 50107.1
6.90604 2.29405e+06
2.55727 29645.5
-0.218267 1847.39
-0.0619127 2160.04
3.72976 95755.6
4.87202 300083
1.18141 7489.13
1.19327 7578.42
2.37425 24687.2
1.74909 13212
-2.84191 134.006
2.35692 24263.1
-0.00202363 2293.35
-2.32076 225.66
-0.357576 1607.15
2.92075 42639.8
-1.57799 474.284
0.947508 5927.17
1.54887 10814.7
0.41124 3466.96
-3.17858 95.6992
0.0145432 2331.66
-1.05052 803.737
-3.26038 88.1829
-4.61261 22.8097
2.98158 45314.2
-0.0984993 2082.44
1.88437 15125.9
-0.705225 1135.21
2.2115 20979.3
1.52314 10540
0.685324 4560.19
0.521571 3871.37
0.814639 5189.71
4.23537 158762
4.82532 286393
1.63479 11785
-2.73825 148.642
0.356695 3282.92
-0.407299 1529.19
2.98487 45463.5
5.26653 445219
-0.519968 1366.25
-2.11322 277.709
1.92553 15761.5
3.80001 102724
-0.284314 1729.31
-1.13315 739.993
2.23993 21584.5
-1.12155 748.632
3.42756 70781.7
2.2844 22565.9
1.44647 9762.12
3.42653 70708.4
0.119567 2589.87
2.81216 38252.2
-0.850145 982.057
-0.311726 1682.55
0.302963 3111.18
-1.90024 343.627
-3.09276 104.275
-1.52057 502.313
-0.781955 1051.36
2.07109 18231.2
3.80494 103232
1.66785 12181.1
-2.38031 212.615
0.454666 3620.84
1.51961 10502.9
-0.699847 1141.33
-0.285064 1728.02
2.27296 22309.2
3.20173 56473.6
3.82193 105001
-3.10791 102.708
2.55194 29487.8
0.0798385 2488.99
1.91935 15664.3
-2.12333 274.917
-2.15058 267.526
-1.03968 812.501
-2.89043 127.66
-3.99022 42.503
-2.36736 215.386
3.84347 107287
2.91241 42285.9
0.823038 5233.48
-1.0566 798.865
3.21675 57328.2
-1.01909 829.404
1.01177 6320.58
-5.29506 11.5275
1.53696 10686.7
-0.282168 1733.03
5.02309 349021
3.01345 46781.4
3.30037 62328.1
2.02291 17373.6
-3.85108 48.8483
0.0334798 2376.24
0.872433 5498.48
-2.95995 119.086
2.67973 33507.6
4.69796 252143
-1.04284 809.934
0.420893 3500.59
3.04209 48140.6
0.417798 3489.77
3.96605 121278
-1.64089 445.369
2.13601 19454
4.26166 162991
0.487933 3743.32
1.76275 13393.7
1.92375 15733.5
4.30864 170832
3.89091 112499
3.30243 62456.4
1.9684 16451.9
-4.25261 32.6937
-0.191035 1898.39
1.73151 12981.8
2.7149 34707
1.65246 11995.1
1.51339 10437.7
4.68868 249815
0.579864 4103.76
0.165023 2710.31
2.96708 44661.8
-0.800156 1032.4
-0.696563 1145.08
2.28814 22650.4
1.51838 10490
-0.424321 1503.38
2.18854 20503.1
1.28613 8315.86
1.07103 6706.44
2.86038 40141.8
0.365423 3311.7
-2.3436 220.565
-1.2255 674.72
-4.79225 19.0592
3.17194 54815.7
0.441156 3572.25
4.06078 133329
5.46175 541198
-0.870552 962.219
-1.48143 522.366
2.30353 23001.7
2.42762 26040.7
0.916331 5745.23
4.06902 134432
-2.08778 284.866
2.30116 22947.4
4.4196 190878
1.98401 16710.7
-0.000410233 2297.06
3.00241 46267.8
2.02648 17435.7
2.94664 43758
-1.99254 313.33
-1.0505 803.755
-0.522178 1363.24
2.81329 38295.3
0.849392 5373.24
2.26463 22124.2
-1.15277 725.618
0.777325 4999.63
0.986633 6163.67
-1.8473 362.307
-0.552439 1322.6
-1.71617 413.073
-1.31493 616.995
0.58357 4119
1.39436 9266.48
3.42524 70617.6
-0.325907 1658.86
-0.414091 1518.84
-1.55443 485.591
0.88042 5542.58
-1.04459 808.518
1.15451 7290.3
3.29858 62216.7
2.52226 28625.6
0.959522 5998.81
1.07839 6756.01
-6.33934 4.05705
1.94385 16052.8
0.320018 3164.7
2.0345 17576.1
-0.294809 1711.26
0.40463 3444.12
3.26608 60226.9
3.20695 56769.1
1.29682 8405.23
0.717201 4707.89
2.50033 28004.6
1.28156 8277.97
-0.236181 1814.59
2.325 23500.8
-1.53007 497.562
3.30388 62546.8
2.39052 25092.2
-4.3626 29.2884
0.0714644 2468.24
4.13785 144010
2.3103 23158.1
-3.54297 66.475
5.99339 920975
2.39644 25241.2
0.610546 4231.62
2.17717 20271.3
-0.91942 916.328
-0.366846 1592.32
-1.84958 361.482
1.47329 10027.5
0.118046 2585.93
5.23989 433517
1.91645 15619
-0.287229 1724.28
2.12351 19212.2
-0.758796 1075.99
1.16887 7395.75
0.809535 5163.29
-1.05126 803.141
3.9284 116798
0.135246 2630.79
3.70189 93123.5
0.281097 3043.89
0.871876 5495.42
-3.76305 53.3431
1.39701 9291.01
0.814707 5190.07
-1.62719 451.515
1.36672 9013.85
0.175072 2737.68
-1.76924 391.724
1.47831 10078
0.981036 6129.26
2.06401 18102.5
1.27799 8248.46
1.53824 10700.4
2.02326 17379.6
3.59118 83364
-0.81191 1020.33
-0.775776 1057.88
-0.0887924 2102.75
4.8574 295728
4.74173 263424
2.29433 22791.1
0.56939 4061
-0.362146 1599.82
-1.58977 468.73
-1.11584 752.915
1.50759 10377.4
0.925331 5797.17
2.60153 30987
-4.74374 20.0065
-0.700508 1140.57
0.495087 3770.19
4.14124 144500
1.37584 9096.38
2.75112 35987.2
1.81329 14088.1
-1.27152 644.371
0.991189 6191.81
1.23646 7912.97
3.63432 87039.7
3.63323 86944
5.88112 823166
-1.458 534.745
4.51413 209803
1.86756 14873.7
3.24545 58997.3
-1.43325 548.145
0.814352 5188.22
1.73819 13068.8
4.95619 326434
-1.81415 374.521
-2.13824 270.846
-0.953429 885.689
5.00168 341626
1.7831 13669.1
0.193888 2789.68
2.13227 19381.3
-0.733029 1104.08
4.69113 250427
4.95257 325256
1.63208 11753.1
0.857823 5418.73
2.34795 24046.5
1.1023 6919.48
1.54735 10798.3
2.11595 19067.5
-0.322086 1665.21
-0.325015 1660.34
-5.20468 12.6179
1.03495 6468.81
-2.75792 145.748
3.77584 100271
-1.05484 800.276
-3.2913 85.4984
1.65121 11980.1
1.27676 8238.37
0.666279 4474.16
1.46297 9924.53
-3.86705 48.0742
0.581793 4111.68
1.32992 8688.1
2.81867 38501.9
3.3222 63703.4
4.92732 317146
-1.63611 447.502
3.22224 57643.6
-1.36827 584.946
-1.89475 345.519
1.33984 8774.78
3.93946 118096
0.967056 6044.18
0.860702 5434.36
-1.09787 766.568
-1.8461 362.744
2.21073 20963.1
-0.893106 940.76
1.29846 8419.05
-1.33273 606.113
2.72851 35182.6
1.35761 8932.08
1.51175 10420.6
2.68319 33623.8
-4.59075 23.3137
1.99974 16975.7
2.6267 31776.9
3.52678 78164.8
0.871156 5491.47
-0.0104663 2274.07
-1.7777 388.422
-3.98285 42.8174
2.39703 25256
0.269027 3007.37
-0.459409 1451.55
3.47472 74199.5
2.25095 21823.6
0.232847 2900.51
2.12655 19270.7
2.21748 21105.2
1.77147 13511.1
1.45307 9826.72
-2.39162 210.224
-2.16193 264.507
-1.30385 623.872
1.98979 16807.5
1.92284 15719.2
-1.20184 690.874
0.267254 3002.04
3.46377 73391.8
-1.46149 532.882
1.03074 6441.59
-1.84117 364.537
1.21589 7751.83
-0.309658 1686.04
0.974186 6087.43
5.15891 399793
-2.94349 121.062
1.71006 12706.3
0.130784 2619.08
6.37728 1.35197e+06
-0.746908 1088.86
0.501509 3794.48
1.14192 7199.09
0.934258 5849.16
2.27833 22429.3
8.10965 7.64413e+06
1.64664 11925.5
-1.23578 667.818
2.6134 31356.9
1.69407 12504.7
3.43397 71236.9
-0.432403 1491.28
3.0667 49340.4
-4.12423 37.1723
-0.453745 1459.79
0.165416 2711.37
0.104458 2551.03
-0.465207 1443.16
-0.0362678 2216.15
0.743713 4834.38
2.97615 45068.8
4.04867 131724
-0.567391 1302.97
4.64231 238496
-0.0158325 2261.9
-0.731126 1106.18
-4.1511 36.187
1.58578 11221.4
3.83121 105980
3.46848 73738
0.689845 4580.85
-0.02654 2237.81
0.783821 5032.22
-3.06161 107.574
5.14011 392346
3.87967 111243
1.1168 7020.56
2.20473 20837.8
-3.9892 42.5464
1.65173 11986.4
2.36334 24419.5
-1.13116 741.469
3.2866 61475.6
1.00899 6303.04
2.71132 34582.9
-0.589721 1274.2
3.72698 95490.2
1.46865 9981.04
1.8054 13977.4
-0.324063 1661.92
0.773531 4980.7
0.799418 5111.32
2.20217 20784.5
1.18984 7552.48
2.74999 35946.3
1.14761 7240.22
1.98427 16715.1
0.756112 4894.69
1.80763 14008.5
3.60938 84894.9
-1.57017 478.005
-1.05087 803.458
-1.76246 394.386
0.432995 3543.22
1.09541 6871.92
2.72845 35180.4
2.88812 41271
-0.375802 1578.12
0.867558 5471.75
2.67172 33240.3
4.16417 147852
-0.392725 1551.64
6.80961 2.08319e+06
0.1999 2806.5
3.18316 55434.2
-0.489419 1408.63
1.4353 9653.72
1.1855 7519.78
3.02311 47235.8
0.702876 4640.93
5.3224 470801
1.68582 12402
-0.584923 1280.33
3.86492 109614
-2.12611 274.153
3.7621 98902.6
-0.745999 1089.85
-0.39176 1553.14
-0.559263 1313.61
1.21396 7736.91
-1.61303 457.951
0.459933 3639.96
-1.86128 357.278
4.09499 137968
5.2356 431660
-0.157353 1963.42
4.26802 164031
1.47751 10069.9
6.73446 1.93236e+06
0.591428 4151.49
-0.679094 1165.26
-1.76445 393.603
3.08645 50324.6
-0.0600341 2164.1
1.81697 14140.1
-1.46056 533.381
1.16229 7347.28
0.0792063 2487.42
-1.80575 377.677
2.43094 26127.3
0.503302 3801.29
-1.89139 346.681
1.12632 7087.7
-1.07644 783.176
1.32487 8644.39
0.923422 5786.12
0.979267 6118.43
3.41109 69625.4
2.00458 17058.1
0.128325 2612.65
-5.42324 10.1407
-0.525057 1359.32
4.90811 311111
2.11578 19064.4
-2.75266 146.516
1.05265 6584.34
-0.189597 1901.12
0.812045 5176.27
1.95606 16250
-2.00277 310.142
-2.06446 291.585
1.17112 7412.43
-0.310375 1684.83
5.09014 373224
3.73244 96012.6
4.26067 162830
-2.82017 136.951
0.480946 3717.25
-0.305537 1693
3.04514 48287.6
3.77017 99704.5
-1.12781 743.958
2.99493 45923.1
2.27391 22330.4
-4.0702 39.2362
4.55878 219383
3.31515 63256
0.803073 5130.03
-1.40689 562.788
-1.72416 409.785
4.24191 159804
1.7138 12754
0.123597 2600.33
1.22756 7842.83
-2.25672 240.585
-0.986324 857.028
2.94443 43661.4
3.10695 51366.6
-1.51074 507.274
0.0285456 2364.54
-0.0595432 2165.16
-0.181384 1916.8
0.333387 3207.29
3.3834 67724.2
3.30994 62927.1
-2.63203 165.3
2.64638 32408.5
-1.96358 322.536
-0.814884 1017.3
-2.43569 201.161
0.274534 3023.98
1.66774 12179.8
0.724673 4743.2
2.22373 21237.5
0.889931 5595.54
1.62419 11660.8
-1.27802 640.199
4.05976 133193
-0.321088 1666.88
-1.6803 428.159
1.3155 8563.74
-0.274174 1746.94
0.286967 3061.81
2.30017 22924.6
1.00211 6259.8
-2.94528 120.845
1.15852 7319.66
4.29666 168798
1.21257 7726.14
4.58891 226093
1.13108 7121.5
1.24711 7997.69
3.09344 50677.2
0.407054 3452.48
0.604125 4204.54
2.08061 18405.6
2.6992 34166.4
6.89578 2.27064e+06
-2.14535 268.928
-1.8209 371.998
4.52763 212654
-0.367325 1591.56
8.73207 1.42442e+07
-1.50034 512.577
-1.05564 799.634
-1.79425 382.047
1.48386 10134
5.59648 619253
3.01547 46876.2
-0.92067 915.183
1.27553 8228.24
-3.16234 97.2665
4.09056 137360
3.50205 76255.6
3.86066 109147
1.96455 16388.6
1.85479 14685.1
5.02905 351105
4.52163 211382
3.90037 113568
-0.160531 1957.19
2.00897 17133
0.532495 3913.9
6.02754 952966
-1.9962 312.183
-0.689394 1153.32
-3.40932 75.9801
-1.10596 760.391
4.87004 299491
0.152307 2676.06
4.15476 146467
-3.77012 52.9675
1.85847 14739.2
1.51438 10448.1
0.537728 3934.43
2.47616 27335.7
3.1918 55915.5
1.98037 16649.9
-3.67208 58.4232
5.13582 390670
-0.313988 1678.75
-2.43913 200.47
-1.0212 827.657
1.45764 9871.74
1.02347 6394.97
2.99301 45834.9
2.87296 40650.2
0.477065 3702.86
-2.67906 157.706
1.47881 10083
8.42964 1.05268e+07
1.17119 7412.92
2.25547 21922.3
3.73444 96205
-0.220891 1842.54
0.235799 2909.08
-0.0933559 2093.18
2.13874 19507
5.1588 399749
0.722625 4733.5
0.186272 2768.51
1.19243 7572.11
1.78493 13694.1
-1.02489 824.605
-0.171438 1935.96
0.906001 5686.19
0.0199854 2344.39
1.84802 14586
-0.330052 1652
-1.22412 675.646
0.271124 3013.68
-1.4207 555.072
-0.302229 1698.61
0.763075 4928.89
4.57866 223787
1.95467 16227.6
1.27821 8250.29
3.62461 86198.1
1.75122 13240.2
-5.36804 10.7161
-2.43839 200.619
-4.75185 19.8449
2.42169 25886.6
-1.89223 346.391
3.62857 86540.4
3.70822 93715.4
1.40055 9323.94
6.40393 1.38849e+06
1.91533 15601.5
2.11552 19059.4
2.00938 17140
1.4524 9820.16
-0.234464 1817.71
-0.700883 1140.15
3.76932 99619.3
2.58711 30543.4
1.38979 9224.21
0.284622 3054.64
4.6297 235506
1.37267 9067.63
-0.813399 1018.82
3.94009 118170
1.42302 9535.84
3.11468 51765
0.527989 3896.3
1.05847 6622.75
-0.21181 1859.35
2.3232 23458.7
3.57599 82107.2
2.58895 30599.7
-1.25799 653.149
2.7478 35867.9
-5.23318 12.2633
2.10809 18918.3
2.49851 27953.7
5.6161 631525
2.38879 25048.9
4.32234 173188
-0.883648 949.701
1.27773 8246.36
-0.791766 1041.1
4.9833 335407
3.18634 55610.6
2.89463 41540.3
6.63222 1.74457e+06
3.31558 63283.3
0.807437 5152.47
0.386931 3383.7
0.053288 2423.78
-0.100967 2077.31
3.25841 59766.5
3.12736 52426
2.50576 28157.2
-1.04299 809.812
1.53061 10619.1
1.17901 7471.13
1.92384 15734.8
1.21215 7722.89
-3.23244 90.6819
2.33461 23727.9
0.0531311 2423.4
0.692055 4590.98
1.59778 11356.8
-1.92729 334.457
3.36126 66240.9
4.40554 188214
0.101869 2544.43
4.14056 144402
-0.433445 1489.73
-1.28601 635.1
1.68715 12418.5
2.18515 20433.8
3.59602 83768.6
4.4477 196319
-2.01697 305.768
-0.254686 1781.32
-5.30247 11.4424
-1.85261 360.39
1.55366 10866.7
1.24543 7984.23
-2.93061 122.632
-3.64971 59.7452
2.05504 17940.8
3.95834 120347
-1.71019 415.549
1.52459 10555.3
1.89576 15299.1
-1.74484 401.397
4.04074 130684
5.34485 481494
-1.80546 377.789
-1.99099 313.814
0.61548 4252.55
-2.1581 265.52
2.52705 28762.9
0.0234117 2352.43
2.22801 21328.6
-1.65978 437.034
-1.62455 452.707
-1.60451 461.869
3.26544 60188.3
3.96715 121412
0.223518 2873.58
-2.68958 156.055
-0.90503 929.61
-0.0140765 2265.88
1.95146 16175.6
-1.94953 327.1
1.73298 13001
2.16369 19999.9
0.47064 3679.14
1.08169 6778.34
6.23339 1.17079e+06
4.75258 266299
2.61426 31383.9
2.37706 24756.8
-1.3117 618.991
2.15283 19783.8
3.9618 120764
0.720145 4721.77
3.62916 86591
-0.386524 1561.29
-0.19923 1882.89
-2.83978 134.292
5.16654 402854
1.87033 14915.1
0.537804 3934.73
-1.86981 354.242
0.357754 3286.4
4.02912 129174
2.47706 27360.6
3.62003 85804.5
0.138991 2640.66
1.86234 14796.3
0.634162 4332.74
2.97013 44798.1
-6.03758 5.48609
